title,label,label_score
bubarkan diri peserta aksi gejayan memanggil punguti sampah,non-clickbait,0
pemkot surabaya tawarkan pengelolaan hi tech mall rp 185 m,non-clickbait,0
panas  mahasiswa pendemo pro uu kpk baru saling lempar botol di depan dpr,clickbait,1
ribuan warga bantul gelar kirab siwur jelang upacara nguras enceh,non-clickbait,0
satgas karhutla pemprov dki akan dikirim ke kalteng,non-clickbait,0
jelang pilkada 2020 3412 warga sleman belum rekam e ktp,non-clickbait,0
demo tolak ruu kuhp juga digelar ribuan mahasiswa tulungagung,non-clickbait,0
polri dalami kasus mahasiswa halu oleo yang tewas tertembak saat demo,non-clickbait,0
sebulan berlalu polisi terus buru perampok rm gratis bagi duafa di bogor,non-clickbait,0
empat tangki air padamkan api yang keluar dari tanah di ponorogo,non-clickbait,0
kadernya tewas saat berdemo di kendari imm kecam keras tindakan represif,non-clickbait,0
gunung merbabu masih membara 600 ha lahan hangus terbakar,non-clickbait,0
polisi pasang police line di lahan yang tanahnya keluarkan api,non-clickbait,0
disdik sulsel 213 pelajar yang ikut demo diamankan di polda,non-clickbait,0
minta polisi tenang hadapi demo mahasiswa prabowo contohkan prancis,non-clickbait,0
al azhar doa bersama untuk kesembuhan faisal amir mahasiswa kampus lain hadir,non-clickbait,0
konvoi pelajar serang polisi di medan 5 orang diamankan,non-clickbait,0
dokter pastikan mahasiswa halu oleo tewas tertembak,non-clickbait,0
mahasiswa universitas halu oleo tewas tertembak saat demo,non-clickbait,0
bmkg prediksi musim kemarau bisa berlanjut hingga november,non-clickbait,0
ylbhi sebut mahasiswa belum bisa dikontak usai demo di dpr ini kata polri,clickbait,1
ricuh demo depan unhas polisi amankan sejumlah massa aksi,non-clickbait,0
diduga danai aktivitas terorisme 3 prt indonesia ditahan di singapura,non-clickbait,0
penunggak pajak di kota bandung capai rp 1 triliun,non-clickbait,0
35 orang tewas di pesta pernikahan akibat serangan pasukan afghanistan,non-clickbait,0
pemprov jambi banyak buka lahan dibakar kesadaran harus ditingkatkan,non-clickbait,0
jelang hari jadi kota bandung penataan pkl cicadas baru 40 persen,non-clickbait,0
video demo mahasiswa bandung yang sempat memanas,clickbait,1
wamena rusuh 7 polisi terluka karena serangan panah,non-clickbait,0
bmkg titik panas masih terpantau di kalteng kalsel kaltim,non-clickbait,0
pemadaman karhutla di muba sumsel terkendala akses sulit,non-clickbait,0
gerindra jateng jajaki koalisi dengan pdip di pilkada 2020,non-clickbait,0
ini pengakuan gila pelaku pemerkosaan di bondowoso,clickbait,1
spanduknya bertebaran di solo gibran bentuk dukungan masyarakat,non-clickbait,0
jaksa kpk cecar sofyan basir soal pertemuan dengan setya novanto,non-clickbait,0
mpr sidang akhir masa jabatan 27 september sahkan tatib 10 pimpinan,non-clickbait,0
wamena rusuh polisi knpb berbaju seragam sma susupi aksi pelajar,non-clickbait,0
bawa 45 bukti kpk yakin penetapan tersangka bupati kudus sesuai prosedur,non-clickbait,0
parkir sepeda motor penuh ribuan mahasiswa jalan kaki ke dprd jatim,non-clickbait,0
ambulans sempat dituduh bawa batu pemprov dki minta rehabilitasi nama baik,non-clickbait,0
terobos barikade polisi mahasiswa pelajar duduki gedung dprd sultra,non-clickbait,0
6 mahasiswa unjani ditangkap di jakarta demonstran turun ke jalan,non-clickbait,0
ruu kuhp tak dibatalkan tukang gigi di jabar ancam geruduk dpr ri,non-clickbait,0
kebakaran bedeng proyek di kemayoran jakpus 9 mobil damkar dikerahkan,non-clickbait,0
ini alasan hakim vonis seumur hidup prada deri yang mutilasi kekasihnya,clickbait,1
polisi sebut awal mula rusuh di wamena dari bentrok massa dan pelajar,non-clickbait,0
polisi kini akui ada kesalahpahaman soal ambulans dki tak bawa batu,non-clickbait,0
tuntut ditemui anggota dprd mahasiswa injak kawat berduri dan lempar botol,non-clickbait,0
semarak oktoberfest festival dan pesta bir terbesar dunia di munchen,non-clickbait,0
ngaku diundang mahasiswa ikut demo pelajar di cilegon diamankan polisi,non-clickbait,0
tiba di kantor dprd sulsel massa pelajar disambut mahasiswa,non-clickbait,0
cerita mata najwa kirim undangan terbuka ke ketua dpr,non-clickbait,0
demo mahasiswa pelajar ricuh massa lempar batu ke gedung dprd sulsel,non-clickbait,0
australia gagalkan penyeludupan 5 ton daun tembakau dari indonesia,non-clickbait,0
menteri yohana larang pelajar demo lanjutan ke dpr,non-clickbait,0
unilever akui rexona sebabkan kematian lima orang di australia,non-clickbait,0
polda jateng akan disposal bahan peledak di 5 tempat penyimpanan,non-clickbait,0
praperadilan bupati kudus ahli paparkan pengertian tangkap tangan,non-clickbait,0
diduga rusak mobil polisi 8 pelajar diperiksa di polres bogor,non-clickbait,0
pejabat kehutanan meninggal saat presentasi di rapat dengan menhub,non-clickbait,0
awkarin dan pengikutnya turun ke jalan pungut sampah sekitar dpr,non-clickbait,0
singgung ruu kpk di simposium prabowo mungkin korupsi di ri menurun,non-clickbait,0
kapolri 1 perusuh tewas kekurangan oksigen bukan pelajar atau mahasiswa,non-clickbait,0
pelajar di makassar yang diamankan saat ingin demo masih di polda,non-clickbait,0
meski disiram air api yang keluar dari tanah di ponorogo tak padam,non-clickbait,0
tukang gigi ikut demo ruu kuhp ini pasal yang sudah dibatalkan mk,clickbait,1
wiranto demo rusuh bertujuan gagalkan pelantikan presiden,non-clickbait,0
tanah yang keluarkan api di ponorogo bekas ditanami jagung dan ketela,non-clickbait,0
anies percaya ambulans yang diamankan polisi tak langgar sop,non-clickbait,0
aparat kembali siaga di jl gatsu dekat gedung dpr siang ini,non-clickbait,0
wiranto deteksi gerakan baru di balik demo ingin jatuhkan pemerintah,non-clickbait,0
kemenpan setuju mal pelayanan publik bandung dibuat di pasar kosambi,non-clickbait,0
geruduk dprd kudus mahasiswa bacakan puisi wiji thukul peringatan,non-clickbait,0
texas suntik mati seorang pria yang bunuh istri dan 2 anak tirinya,non-clickbait,0
mutilasi kekasihnya prada deri dihukum penjara seumur hidup,non-clickbait,0
bolos demi demo pelajar stm garut kita protes undang undang,non-clickbait,0
dpr sahkan 5 anggota bpk hasil uji kelayakan komisi xi,non-clickbait,0
dewan pers kutuk kekerasan terhadap jurnalis peliput demo,non-clickbait,0
ratusan pelajar di tiga kota bergerak ikut aksi demo di dprd jatim,non-clickbait,0
temui massa ketua dprd wonosobo janji teruskan tuntutan mahasiswa ke dpr,non-clickbait,0
570 pelajar yang sempat demo di dpr dikembalikan ke orang tua,non-clickbait,0
muhammadiyah diy keluarkan edaran merespons seruan demo pelajar,non-clickbait,0
anies minta kepala sekolah cek keberadaan siswa usai ricuh demo di dpr,non-clickbait,0
ruu kks bssn bisa jadi saksi ahli forensik digital,non-clickbait,0
3 orang meninggal dunia akibat gempa ambon,non-clickbait,0
wartawan korban pemukulan aparat di makassar lapor ke propam polda sulsel,non-clickbait,0
beredar video polisi teriaki tni di mes pati tni al ini penjelasan polri,clickbait,1
menristek sebut sebagian aksi mahasiswa ditunggangi kepentingan lain,non-clickbait,0
massa mahasiswa wonosobo bergerak geruduk gedung dprd,non-clickbait,0
ribuan mahasiswa kepung kantor dewan surabaya sebelum ke dprd jatim,non-clickbait,0
paripurna pengesahan ruu perkoperasian hanya dihadiri 75 anggota dpr,non-clickbait,0
polisi tetapkan 40 tersangka demo ricuh di dprd sumut,non-clickbait,0
gempa m 65 ambon jembatan hingga kantor pemerintah rusak,non-clickbait,0
karhutla tak cukup hanya jerat pidana,non-clickbait,0
ribuan mahasiswa surabaya bergerak arus lalu lintas merambat,non-clickbait,0
kapolda jateng minta mahasiswa imbau agar pelajar tidak ikut demo,non-clickbait,0
soal cuti rekreasi ruu pas kemenkum ham jabar nonton tv di lapas,non-clickbait,0
2 orang jadi korban jiwa gempa m 65 di ambon,non-clickbait,0
rumah warga dilahap api di tegal seorang kakek tewas terbakar,non-clickbait,0
anies apresiasi petugas ambulans dki mereka berada di tempat menegangkan,non-clickbait,0
bikin adem  polwan surabaya lantunkan asmaul husna sambut pendemo,clickbait,1
ini 7 tuntutan mahasiswa yang demo di depan dpr,clickbait,1
ini alasan bogor dan bandung jadi kota favorit lomba sepeda,clickbait,1
rspp 2 mahasiswa korban demo ricuh di dpr bakal dipulangkan 1 orang dirawat,non-clickbait,0
fahri minta penolak uu kpk bersikap jantan tunjukkan kajiannya ,non-clickbait,0
anies pekerjaan petugas ambulans tak sederhana ada potensi kena fitnah,non-clickbait,0
karhutla pembusukan politik dan pembangunan berkelanjutan,non-clickbait,0
kasus suap antar bumn kpk kembali panggil presdir ap ii,non-clickbait,0
ratusan pelajar makassar dirazia saat ingin berdemo di dprd sulsel,non-clickbait,0
ketua dpr belum selesai dibahas pengesahan ruu p ks ditunda,non-clickbait,0
ada politikus hingga jurnalis siapa paling cocok jadi mensos ,clickbait,1
rombongan mahasiswa dan pelajar mulai bergerak menuju dprd jatim,non-clickbait,0
kapolda jatim tegaskan tak ada kekerasan saat amankan aksi demo,non-clickbait,0
11 korban demo pelajar di rs pelni dipulangkan,non-clickbait,0
presiden iran serukan arab saudi hentikan serangan militer di yaman,non-clickbait,0
sempat terganggu imbas demo ricuh krl rangkasbitung tn abang normal lagi,non-clickbait,0
prof romli nilai kpk era agus rahardjo cs tak lagi miliki legitimasi,non-clickbait,0
15 kecamatan di dki berpotensi kekeringan anies bentuk satgas air bersih,non-clickbait,0
sekolah dan dispendik sidoarjo bentengi siswa dari hoaks ajakan demo,non-clickbait,0
beredar pesan berantai ajakan demo untuk pelajar smp di brebes,non-clickbait,0
gempa terjadi lagi di ambon magnitudo 32,non-clickbait,0
rs pelni kondisi faisal amir cukup baik sudah dapat berkomunikasi,non-clickbait,0
ahli masyarakat pesimis jika uu kpk baru digugat ke mk,non-clickbait,0
mahasiswa bergerak alun alun kudus mulai dipenuhi massa aksi,non-clickbait,0
kasus suap impor ikan kpk cegah 2 orang ke luar negeri,non-clickbait,0
perlakuan china terhadap warga uighur dikecam as dan 30 negara lain,non-clickbait,0
pelajar demo rusuh di dpr bem unj semoga ini bukan dimanfaatkan oknum,non-clickbait,0
menhub bandara has hanandjoeddin belitung akan dikelola ap ii,non-clickbait,0
mahasiswa sayangkan demo pelajar diwarnai kericuhan hingga dini hari,non-clickbait,0
5 ambulans yang diamankan polisi milik pemprov dki disebut angkut molotov,non-clickbait,0
dampak gempa m 68 di ambon jembatan retak kampus rusak ringan,non-clickbait,0
gibran butuh 35 ribu ktp jika ingin jadi cawalkot independen di solo,non-clickbait,0
kabut asap di medan sudah hilang,non-clickbait,0
kpai akan cek pelajar yang diamankan polisi usai demo ricuh,non-clickbait,0
beredar ajakan siswa smk di surabaya ikut demo,non-clickbait,0
jl gatsu dekat dpr ditutup kendaraan dialihkan ke jl gerbang pemuda,non-clickbait,0
gempa m 68 di ambon warga panik mengungsi ke tempat yang lebih tinggi,non-clickbait,0
polisi pemukul anggota dprd sumut diamankan f gerindra akan konfirmasi,non-clickbait,0
bmkg gempa m 65 ambon dipicu sesar aktif,non-clickbait,0
ruu kuhp ditunda kumpul kebo tidak dihukum hina presiden tak dipidana,non-clickbait,0
massa bubar di slipi polisi bergerak ke arah tomang,non-clickbait,0
kisah haru ibu cari anaknya yang ikut demo di dpr pulang nak,non-clickbait,0
polisi tangkap puluhan orang di kemanggisan slipi jaya,non-clickbait,0
polisi bubarkan massa di slipi lalin kembali normal,non-clickbait,0
gletser mont blanc berisiko runtuh warga dusun alpine italia dievakuasi,non-clickbait,0
ada pembersihan sisa demo ruas tol dalkot depan dpr masih ditutup,non-clickbait,0
keutamaan salat subuh berjamaah di masjid bagi laki laki,non-clickbait,0
kapolri dan panglima tni datangi lokasi rusuh di slipi,non-clickbait,0
massa masih bertahan kapolres jakbar temui tokoh warga di slipi,non-clickbait,0
massa di palmerah lempar batu botol kaca polisi tembak gas air mata,non-clickbait,0
lempari mobil barracuda pakai botol kaca massa di slipi dihalau tni,non-clickbait,0
30 tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,non-clickbait,0
massa di jalan ks tubun bubar personel tni berjaga di slipi,non-clickbait,0
massa bubar kapolres jakbar masih pantau situasi slipi,non-clickbait,0
kenal di aplikasi kencan pria paruh baya tipu korban dengan modus dinikahi,non-clickbait,0
di pbb menlu retno paparkan saran perkuat kerja sama kontraterorisme,non-clickbait,0
hari berganti massa bertahan di slipi,non-clickbait,0
5 ambulans di pejompongan diamankan polisi diduga terkait demo ricuh,non-clickbait,0
dibuka usai pembersihan sisa demo tol dalkot cawang pancoran padat,non-clickbait,0
aksi polisi bersepatu masuk masjid yang dikecam hingga diperiksa propam,non-clickbait,0
gempa m 5 terjadi di labuan bajo ntt,non-clickbait,0
bem si bantah aksi mahasiswa ditunggangi,non-clickbait,0
wali kota jakut koordinasi dengan polisi soal ambulans diduga bawa molotov,non-clickbait,0
ada penutupan jalan sejumlah rute transj setop operasi,non-clickbait,0
gempa m 68 terjadi di ambon tak berpotensi tsunami,non-clickbait,0
dinas lh dki kerok bekas gosong di jl gatot subroto sisa kericuhan,non-clickbait,0
pilkades serentak di sragen nasib 465 cakades ditentukan hari ini,non-clickbait,0
rektor unair tak larang mahasiswa ikut demo,non-clickbait,0
waketum gerindra soal pemukulan anggota dprd sumut harusnya polisi persuasif,non-clickbait,0
mobil tabrak warung dan rumah di banyumas 1 orang tewas seketika,non-clickbait,0
upaya gencarkan wisata kepulauan seribu diapresiasi,non-clickbait,0
akses di belakang dpr ke palmerah disekat beton pemotor terjebak,non-clickbait,0
mahasiswa tetap desak jokowi terbitkan perppu kpk ri darurat korupsi,non-clickbait,0
gempa kembali terjadi di ambon kali ini m 56,non-clickbait,0
5 ribu kades di jabar ikuti jambore desa,non-clickbait,0
2000 polisi amankan aksi surabayamenggugat,non-clickbait,0
komisi x minta polisi usut penyebab massa pelajar ricuh hingga dini hari,non-clickbait,0
ambon diguncang gempa warga ngungsi ke rumah dinas gubernur,non-clickbait,0
pelajar demo ricuh hingga lewat tengah malam ini kata mendikbud,clickbait,1
dinas marga dki benahi separator busway di depan dpr,non-clickbait,0
dpr gelar paripurna bahas pengesahan ruu perkoperasian yang diprotes petani,non-clickbait,0
pdip gibran masih bisa daftar wali kota solo via dpd dpp,non-clickbait,0
kpk panggil stafsus imam nahrawi terkait kasus dana hibah koni,non-clickbait,0
kesaksian warga soal kematian balita korban kekerasan keluarga angkat,non-clickbait,0
sidang vonis prada deri yang mutilasi fera oktaria dijaga ketat tni,non-clickbait,0
sempat ditutup beton akses ke jalan gelora belakang dpr dibuka kembali,non-clickbait,0
pasal unggas jalan jalan di ruu kuhp ada kasus konkretnya yuk baca ,clickbait,1
gotong keranda massa mahasiswa kudus bergerak dari alun alun ke dprd,non-clickbait,0
antisipasi demo ricuh polisi pasang kawat berduri di kantor gubernur sumbar,non-clickbait,0
anies soal ambulans dki diamankan polisi jangan tergesa ambil kesimpulan,non-clickbait,0
kebakaran lahan di mega kuningan asap membubung tinggi,non-clickbait,0
polisi pulangkan 56 mahasiswa karawang yang sempat ikut demo di dpr,non-clickbait,0
anies soal ambulans di lokasi demo kaca pecah petugasnya terluka,non-clickbait,0
golkar beri sinyal kuat dukung gibran maju ke pilkada solo 2020,non-clickbait,0
anies soal ambulans diamankan polda 4 milik pmi 1 milik pemprov dki,non-clickbait,0
kpk panggil pejabat pupr terkait kasus proyek air minum yang jerat rizal djalil,non-clickbait,0
viral pelajar tewas saat hendak ikut demo dpr begini kejadiannya,clickbait,1
tni au evakuasi 14 korban dan pengungsi pascarusuh di wamena,non-clickbait,0
polisi dalami penyebar pesan berantai yang ajak pelajar demo di makassar,non-clickbait,0
sakit hati diduga jadi motif laporan palsu perkosaan mahasiswi ub,non-clickbait,0
5 pengedar narkoba jaringan lapas bandung dibekuk satu ibu rumah tangga,non-clickbait,0
ruu kuhp komandan tni yang tolak beri bantuan ke sipil dipidana 4 tahun,non-clickbait,0
polisi amankan pelajar yang hendak demonstrasi di makassar,non-clickbait,0
tolak ruu kuhp siswa stm mahasiswa di kendari turun ke jalan,non-clickbait,0
polisi periksa 4 pelaku vandalisme jelang aksi surabayamenggugat,non-clickbait,0
menteri nasir jokowi minta mahasiswa diajak dialog baik baik,non-clickbait,0
menristek akan sanksi rektor jika ada pengerahan mahasiswa untuk demo,non-clickbait,0
lewat event skala internasional pemkab kenalkan simeulue ke dunia,non-clickbait,0
polisi tangkap 2 pembakar lahan di oki,non-clickbait,0
mahasiswa surabaya bergerak dprd jatim jadi sasaran aksi demo,non-clickbait,0
demo mahasiswa di aceh jangan cuma kpk yang diturunkan mahar juga,non-clickbait,0
pengesahan ruu p ks ditunda komisi viii dpr rkuhp jadi rujukan,non-clickbait,0
ruu kks ada ancaman kepentingan indonesia negara bisa putus koneksi data,non-clickbait,0
